duration,credit_amount,inst_rate,residence_time,age,num_credits,dependants,phone,foreigner,gender,check_high,check_low,check_mid,check_none,debt_critical,debt_delay,debt_none,debt_noneBank,debt_onSchedule,pur_appliance,pur_business,pur_education,pur_furniture,pur_newCar,pur_other,pur_repairs,pur_retraining,pur_tv,pur_usedCar,sav_large,sav_medium,sav_none,sav_small,sav_xlarge,emp_lessFour,emp_lessOne,emp_lessSeven,emp_moreSeven,emp_unemployed,debtor_coApp,debtor_guarantor,debtor_none,prop_agreement,prop_car,prop_none,prop_realEstate,oi_bank,oi_none,oi_stores,hous_free,hous_own,hous_rent,job_highSkill,job_skilled,job_unskilledNR,job_unskilledR,divorced,married,single,disparity
-0.030764564563270674,-0.00010530920320863048,-0.2820225246060166,0.009774651494864943,0.01535364436303748,-0.233240899139857,-0.09477177299722463,0.2656246112628333,-0.5673671469124545,0.10392487895367986,0.3865630747250375,-0.5460082148743803,-0.19679540496825162,1.1905438527260879,1.0275551872987996,0.33837599482758995,-0.3115373658499447,-0.4400494171802486,0.2199589085123012,-0.13402255125879045,0.05908688689082968,-0.4986483728254718,0.15110274018775563,-0.5918971757552172,0.5153038536733545,-0.2821472493180865,0.43525840185327314,0.25639266486597845,0.9238741092948674,0.048795290613882505,-0.05822454017997462,0.5548523397800542,-0.4406904832796636,0.7295707006741929,0.07257872926952039,-0.058538734395160406,0.7087071143249822,0.12799441120045857,-0.016438212791306903,-0.2127403628946729,0.932811821369618,0.1142318491335467,0.2422780479326561,0.2931750756818334,-0.1929332109990392,0.4917833949930438,0.07257700351358638,0.6454694000843803,0.11625690401052957,0.5106718743250456,0.37512804723232585,-0.05149661394887554,0.14035851724981588,0.08534562250614432,0.439407434644652,0.1691917332078836,0.008710990015909586,0.2572818330637573,0.5683104845288279,1.0
-0.029130762043307695,-0.00010085958348498685,-0.2945011442415069,0.001157612130623316,0.019717728896730836,-0.16203638712007742,-0.1229635736878907,0.2661205490397777,-0.5998444410478797,-0.010241568902663575,0.43887915538680056,-0.5717074343891407,-0.19524380911349926,1.1260884931093633,0.980243002161245,0.3423254901677763,-0.2820639972140219,-0.46764615268459414,0.22515806256311943,-0.07809494322648602,0.1370390433792782,-0.6198273313341195,0.16723516229350555,-0.5812777826380878,0.45207906730338593,-0.3181885559254009,0.4227811697022966,0.28766838889285345,0.9286021865462977,0.04279076999809836,-0.07475667862132011,0.5223317785947701,-0.4494345024649494,0.7570850374869278,0.08489944310689278,-0.06758974600674483,0.7161047248177026,0.07783894375517718,-0.013236960679504795,-0.2567186516493279,0.9549534934983416,0.09978156314451388,0.22088617556753293,0.24131364967938304,-0.18395910438553423,0.5197756841321416,0.03795180619685508,0.6658925571758201,0.09417204162084891,0.47498426847359176,0.37815810489265755,-0.05512596837272473,0.16198121919542352,0.12074138258408715,0.3710867622491274,0.14420704096488765,-0.011995193055273532,0.225655821358743,0.5843557766900567,0.7999999999999997
-0.028868188079617062,-0.00010780033911492075,-0.29424969075646534,0.022357573160295033,0.015874037548990794,-0.1994034081393134,-0.12917699325922863,0.29624595133085974,-0.6278844093797515,-0.06092454011915505,0.377247266831341,-0.5237349304769716,-0.17176468070455755,1.160297241020561,0.9885641433481037,0.37301304726510937,-0.32850728761129316,-0.42980616513835135,0.2387811588068029,-0.13941336620382835,0.09207266100757705,-0.5632549147053768,0.15203067514789345,-0.5964761856392746,0.5319780541056898,-0.2939641757834639,0.42549345259991866,0.27324919957175925,0.960329496569477,0.01657087379059382,-0.0658680173615973,0.5355842804386636,-0.4106780606287208,0.766435820431429,0.07770623116260707,0.02337355005095319,0.6804690514733786,0.10522590715834455,-0.04472984317491276,-0.19145228805874814,0.9043686061532068,0.12912857857590399,0.19927220115412111,0.27312035038081584,-0.13234189031910848,0.5019942354545429,0.04967999223034334,0.6544363243483678,0.13792858009164907,0.47282907074636404,0.4192748682040198,-0.050059042280023294,0.164079342503411,0.09602058670578081,0.4137182670806812,0.16822670038049187,0.019418884258292992,0.23398884561665892,0.588637166795422,0.6000000000000005
-0.02675409937228401,-0.00011286083092495986,-0.29919810895135723,-0.0007328076782294102,0.017140549177977134,-0.18608392303677235,-0.13058953992399044,0.2938685919507352,-0.6003736599530113,-0.11894090281384821,0.4008757498501169,-0.5568196086926285,-0.16659316579317862,1.1504632579937415,0.9925997581517543,0.3764961611442971,-0.34853334410095743,-0.4204219518776574,0.22778561004061554,-0.12134684950828696,0.10897284494346783,-0.5850039601917354,0.14187067178289614,-0.551713185734019,0.49279181759183865,-0.2771213296944336,0.42143837338420703,0.28497892447544343,0.913058926308674,0.08996786717902097,-0.08570746675793289,0.5118935526455174,-0.38524994005101454,0.6970222203424633,0.06359932393962224,-0.055203013638202014,0.7284551376189868,0.10473826124240315,-0.013663475804758135,-0.2646263128361548,0.9530840463521435,0.1394684998420609,0.2107875812365468,0.26278853165182153,-0.14484873517374727,0.49919885564343125,0.0771099550071288,0.6715895004382844,0.07922677791263809,0.4462519627568922,0.38880028381318577,-0.00712601321202631,0.17863983245079923,0.1299762590981518,0.34844713449929443,0.17086300730980689,0.02786467662620949,0.22185936834745637,0.5782021883843869,0.39999999999999986
-0.02923453844669396,-0.00011412738588723604,-0.30481008380999114,0.010311243815741786,0.017696285368828793,-0.2441111200546359,-0.10869055965614921,0.257284928977757,-0.5567946198457685,-0.16534430916678822,0.3682143288748167,-0.5181783296928417,-0.15455714019434233,1.1715019594630767,1.0226299049527585,0.4038716130983942,-0.36585721290352197,-0.4366801157369348,0.2430166290400139,-0.0066728747497624185,0.08537449630604853,-0.5738545119490123,0.1636881257463054,-0.604003403624404,0.5114151306706665,-0.30647953305055536,0.39941441956168133,0.24905040597771758,0.9490485635620225,0.027568336595647877,-0.04992929168697377,0.5512941060789747,-0.3837575675325607,0.7218052349956225,0.0809251952480194,-0.04074791054606372,0.7307021386926336,0.15607287016429292,-0.05997147510817183,-0.2642207505962689,0.985343799459627,0.14585776958734895,0.22582808647362693,0.27493303485667453,-0.14560933417681804,0.5118290312972261,0.0913050589315833,0.6494838446210756,0.12619191489804843,0.44873860830101486,0.4158658611727153,0.0023763489769829697,0.12469020679556031,0.0801608473662595,0.5198167681833268,0.14231299610556505,0.04760699059763173,0.23098022020821343,0.5883936076448656,0.19999999999999993
-0.029220167651538693,-0.00011356834365473993,-0.3042232337291503,0.011968169311404334,0.015013621349598221,-0.209597491956559,-0.1073229724193874,0.27053081211795116,-0.6096354931231621,-0.24422244179173394,0.40081375837508504,-0.537488256421942,-0.1614163295637354,1.1821019404731492,1.003448732062416,0.3595356297634208,-0.30122807774789756,-0.44496913280599165,0.2672239615906083,-0.11232305148094084,0.11712416913272054,-0.5812295855674865,0.19084247005516322,-0.5641157303049649,0.45501566994071835,-0.2867130785995526,0.3988170999632946,0.2875693092441938,0.9790238404794143,0.02495972117286048,-0.08044836469874239,0.5739796862462726,-0.37612115689327497,0.7416412270354448,0.05533731834036198,-0.10911405322692183,0.7276939364160647,0.16215690842066371,0.0479370029123912,-0.2743660737784968,1.017664999756629,0.14071218688443035,0.23417607501710702,0.262396110664772,-0.11040420775819243,0.4978431349388719,0.06104703466439006,0.6712987439636194,0.15166533423455075,0.4313378562204288,0.44455835138903427,0.008114905253097509,0.18354020467450627,0.12344830055083485,0.42445676825320433,0.15256583938401183,0.051006443379153034,0.21171810447270584,0.6212865650106995,0.0
-0.027998465728389973,-0.00011395083242827452,-0.293335263687209,0.015913797983193843,0.016819806691911836,-0.1985596434587481,-0.09781096711002676,0.29170821505659544,-0.7014137456771321,-0.348040574288069,0.41395993870173237,-0.5520159232715517,-0.15404444142186266,1.163528973945476,1.0092491346898074,0.3982979794929468,-0.36551818908498446,-0.4066243683201388,0.23602399117616668,-0.15824482416903174,0.05258834143019102,-0.5527970907092482,0.15431267405967414,-0.5505811131061326,0.5243598742975972,-0.21942180831132752,0.41286289840992246,0.2804395891435412,0.9279100069086078,0.017603430535066415,-0.0643470032321851,0.5775371091331428,-0.37241121702773694,0.713046228545505,0.07985879965717918,-0.03692811318142677,0.7056921469828425,0.1501551842244919,-0.02734946972929346,-0.24557595001938531,0.9856215679211214,0.13138293005206983,0.2437328938398869,0.26689553216134865,-0.11187396384909717,0.47267408580165515,0.0927699738658038,0.7045435552004649,0.07411501888753147,0.4238904627238852,0.45415023994234377,-0.006612154712436495,0.15794202336919563,0.14298000342693987,0.41650636195714846,0.15400015920050802,0.03140418159323468,0.24974404983946433,0.5902803165210959,-0.2
-0.028521432104047614,-0.00010852426399763165,-0.3038963744814092,-0.00541663658602648,0.01903054579543442,-0.21846666155388206,-0.0821196810439588,0.3004121193348492,-0.6644592690035082,-0.3999080572910044,0.348238954881961,-0.5123347933953066,-0.1396946108549833,1.183083872919891,0.9960506612647169,0.41589678412584113,-0.34284454002718256,-0.4203990756467539,0.23058959383494515,-0.059201245178474436,0.07395049389984672,-0.6128530367350316,0.16625660523711883,-0.5225404791595998,0.49124111448639446,-0.3432278216588106,0.4210177092739142,0.29274062941594714,0.9719094539702574,0.07708237266682158,-0.10928228795576729,0.5459848440832035,-0.39828539462342105,0.7637938893807308,0.07300808516095582,-0.038137918501943785,0.7269760800849947,0.1394433149242098,-0.02199613811665638,-0.2204103511774853,0.9667180605798003,0.13298571414925361,0.23061762525750407,0.2747182742779055,-0.10258392683698501,0.4765414508531375,0.08504160944020538,0.6803510119220038,0.11390080218936097,0.4445605631509444,0.4373369047485847,-0.0026040443479635965,0.09788440908291438,0.1590433354695014,0.44318968922564045,0.179175989773512,0.05130277764178371,0.24657940133285078,0.5814112445769303,-0.3999999999999999
-0.027080708025899316,-0.00011875652974825412,-0.3045967243002614,0.02097972719590417,0.017642876233259677,-0.20612488068337856,-0.09900174411793686,0.2860991850963783,-0.5985377309262485,-0.4644206206596998,0.3487120930218676,-0.5332330026381551,-0.14741818783443952,1.2017740864447821,0.9837575838131332,0.3886810951914009,-0.34354973551496326,-0.39385548610463794,0.23480153160911782,0.06621601120039185,0.05588457462921765,-0.6378542844882887,0.14590851558289003,-0.5942528670957463,0.5152316981398147,-0.2840955236502628,0.3895637495401404,0.25646323810435584,0.9567698770315423,0.05873406679402342,-0.0731047398808034,0.5353087201074532,-0.392151933332728,0.7410488753061065,0.10581839372019314,-0.007883454134623975,0.7143538519313701,0.1473627921969545,-0.08981659471983752,-0.2482514029962527,0.9944382736634642,0.12364811832684042,0.2258472530081477,0.27504563949729766,-0.13176892556952774,0.5007110220581371,0.083211802586488,0.7197344134535686,0.06688877295399412,0.44359700808820873,0.4343259838729692,-0.00808800296712672,0.12840173677359862,0.08922544106674149,0.506907779017595,0.14530003213611664,0.029599252389810645,0.2424378509809331,0.5977978856233116,-0.6000000000000005
-0.027780939168442265,-0.00011476428042979194,-0.2923017070090092,0.012307654778981533,0.015305628664559832,-0.21993947299764594,-0.10656121899428728,0.267033947531372,-0.717883914144727,-0.4899691711449141,0.3758945501194006,-0.5235715162648585,-0.14560136631841744,1.2133917656570983,1.0407969016595713,0.41797101149832194,-0.34710156944191817,-0.4546620980210841,0.2631091874983324,-0.16319141338868026,0.09215963258548567,-0.5579891412945505,0.14052132032612108,-0.5758804242843518,0.5718332755229608,-0.2697680280433652,0.45058523753235946,0.27293167296209114,0.9589113012751516,0.09221187598935092,-0.0731017008030786,0.5196678199894207,-0.4059229444404247,0.7872583824579568,0.0925175228078284,-0.0176268070012784,0.6758329881013906,0.19193830261996023,-0.022548573334679543,-0.18547494625681582,0.9414913117232087,0.16409706772683108,0.24440881072979537,0.28690274344012023,-0.10968902072215,0.49849089974545535,0.08396910013667896,0.6868053106136395,0.14933902244290265,0.47424948248590726,0.4441374547933205,0.0017264959140008249,0.1568962035715103,0.13308752260148848,0.45278194729799937,0.17734775972222544,0.11172869818891563,0.21823767673791652,0.5901470582663861,-0.7999999999999997
